Internet Archive ID,BHL Item ID,BHL Page ID,Sequence,Page Number,Page Type,Has Illustration,"Has Illustration
(Manual Check)",Notes
mobot31753002262506,89819,28282770,323,Page 309,Text,No,,
mobot31753002262506,89819,28282771,324,Page 310,Text,No,,
mobot31753002262506,89819,28282772,325,Page 311,Text,No,,
mobot31753002262506,89819,28282773,326,Page 312,Text,No,,
mobot31753002262506,89819,28282774,327,Page 313,Text,No,,
mobot31753002262506,89819,28282775,328,Page 314,Text,No,,
mobot31753002262506,89819,28282507,329,Page 315,Text,No,,
mobot31753002262506,89819,28282508,330,Page 316,Text,No,,
mobot31753002262506,89819,28282509,331,Page 317,Text,No,,
mobot31753002262506,89819,28282510,332,Page 318,Text,No,,
mobot31753002262506,89819,28282821,333,Page 319,Text,No,,
mobot31753002262506,89819,28282822,334,Page 320,Text,No,,
mobot31753002262506,89819,28282823,335,Page 321,Text,No,,
mobot31753002262506,89819,28282824,336,Page 322,Text,No,,
mobot31753002262506,89819,28282825,337,Page 323,Text,No,,
mobot31753002262506,89819,28282826,338,Page 324,Text,No,,
mobot31753002262506,89819,28282827,339,Page 325,Text,No,,
mobot31753002262506,89819,28282828,340,Page 326,Text,No,,
mobot31753002262506,89819,28282829,341,Page 327,Text,No,,
mobot31753002262506,89819,28282830,342,Page [328],"Text, Blank",No,,
mobot31753002262506,89819,28282831,343,Page 329,Text,No,,
mobot31753002262506,89819,28282832,344,Page 330,Text,No,,
mobot31753002262506,89819,28282833,345,Page 331,Text,No,,
mobot31753002262506,89819,28282834,346,Page 332,Text,No,,
mobot31753002262506,89819,28282835,347,Page 333,Text,No,,
mobot31753002262506,89819,28282836,348,Page 334,Text,No,,
mobot31753002262506,89819,28282837,349,"Page [335], PLATE 12","Text, Illustration",Yes,,
mobot31753002262506,89819,28282838,350,"Page [336], PLATE 13","Text, Illustration",Yes,,
mobot31753002262506,89819,28282839,351,Page 337,Text,No,,
mobot31753002262506,89819,28282840,352,Page 338,Text,No,,
mobot31753002262506,89819,28282841,353,Page 339,Text,No,,
mobot31753002262506,89819,28282842,354,Page 340,Text,No,,
mobot31753002262506,89819,28282843,355,Page 341,Text,No,,
mobot31753002262506,89819,28282844,356,Page 342,Text,No,,
mobot31753002262506,89819,28282845,357,Page 343,Text,No,,
mobot31753002262506,89819,28282846,358,Page 344,Text,No,,
mobot31753002262506,89819,28282847,359,Page 345,Text,No,,
mobot31753002262506,89819,28282848,360,Page 346,Text,No,,
mobot31753002262506,89819,28282849,361,Page 347,Text,No,,
mobot31753002262506,89819,28282850,362,Page 348,Text,No,,
mobot31753002262506,89819,28282851,363,Page 349,Text,No,,
mobot31753002262506,89819,28282905,364,Page 350,Text,No,,
mobot31753002262506,89819,28282906,365,Page 351,Text,No,,
mobot31753002262506,89819,28282907,366,Page 352,Text,No,,
mobot31753002262506,89819,28282908,367,Page 353,Text,No,,
mobot31753002262506,89819,28282909,368,Page 354,Text,No,,
mobot31753002262506,89819,28282910,369,Page 355,Text,No,,
mobot31753002262506,89819,28282911,370,Page 356,Text,No,,
mobot31753002262506,89819,28282912,371,Page 357,Text,No,,
mobot31753002262506,89819,28282913,372,Page 358,Text,No,,
mobot31753002262506,89819,28282914,373,Page 359,Text,No,,
mobot31753002262506,89819,28282915,374,Page 360,Text,No,,
mobot31753002262506,89819,28282916,375,Page 361,Text,No,,
mobot31753002262506,89819,28282917,376,Page 362,Text,No,,
mobot31753002262506,89819,28282918,377,Page 363,Text,No,,
mobot31753002262506,89819,28282919,378,Page 364,Text,No,,
mobot31753002262506,89819,28282920,379,Page 365,Text,No,,
mobot31753002262506,89819,28282921,380,Page 366,Text,No,,
mobot31753002262506,89819,28282922,381,Page 367,Text,No,,
mobot31753002262506,89819,28282883,382,Page 368,Text,No,,
mobot31753002262506,89819,28282884,383,Page 369,Text,No,,
mobot31753002262506,89819,28282885,384,Page 370,Text,No,,
mobot31753002262506,89819,28282886,385,Page 371,Text,No,,
mobot31753002262506,89819,28282887,386,Page 372,Text,No,,
mobot31753002262506,89819,28282888,387,Page 373,Text,No,,
mobot31753002262506,89819,28282889,388,Page [374],"Text, Blank",No,,
mobot31753002262506,89819,28282890,389,Page 375,Text,No,,
mobot31753002262506,89819,28282891,390,Page 376,Text,No,,
mobot31753002262506,89819,28282892,391,Page 377,Text,No,,
mobot31753002262506,89819,28282893,392,Page 378,Text,No,,
mobot31753002262506,89819,28282894,393,Page 379,Text,No,,
mobot31753002262506,89819,28282895,394,Page [380],"Text, Blank",No,,
mobot31753002262506,89819,28282896,395,Page 381,Text,No,,
mobot31753002262506,89819,28282897,396,Page 382,Text,No,,
mobot31753002262506,89819,28282898,397,Page 383,Text,No,,
mobot31753002262506,89819,28282899,398,Page 384,Text,No,,
mobot31753002262506,89819,28282900,399,Page 385,Text,No,,
mobot31753002262506,89819,28282901,400,Page 386,Text,No,,
mobot31753002262506,89819,28282902,401,Page 387,Text,No,,
mobot31753002262506,89819,28282903,402,Page 388,Text,No,,
mobot31753002262506,89819,28282904,403,PLATE 14,"Text, Illustration",Yes,,
mobot31753002262506,89819,28282985,404,PLATE 15,"Text, Illustration",Yes,,
mobot31753002262506,89819,28282986,405,PLATE 16,"Text, Illustration",Yes,,
mobot31753002262506,89819,28282987,406,Page 389,Text,No,,
mobot31753002262506,89819,28282988,407,Page 390,Text,No,,
mobot31753002262506,89819,28282989,408,Page 391,Text,No,,
mobot31753002262506,89819,28282990,409,Page 392,Text,No,,
mobot31753002262506,89819,28282991,410,Page 393,Text,No,,
mobot31753002262506,89819,28282992,411,Page 394,Text,No,,
mobot31753002262506,89819,28282993,412,Page 395,Text,No,,
mobot31753002262506,89819,28282994,413,Page 396,Text,No,,
mobot31753002262506,89819,28282995,414,Page 397,Text,No,,
mobot31753002262506,89819,28282996,415,Page 398,Text,No,,
mobot31753002262506,89819,28282997,416,Page 399,Text,No,,
mobot31753002262506,89819,28282998,417,Page 400,Text,No,,
mobot31753002262506,89819,28282999,418,Page 401,Text,No,,
mobot31753002262506,89819,28283000,419,Page 402,Text,No,,
mobot31753002262506,89819,28283001,420,Page 403,Text,No,,
mobot31753002262506,89819,28283002,421,Page 404,Text,No,,
mobot31753002262506,89819,28283003,422,Page 405,Text,No,,
mobot31753002262506,89819,28283004,423,Page 406,Text,No,,
mobot31753002262506,89819,28283005,424,Page 407,Text,No,,
mobot31753002262506,89819,28283006,425,Page 408,Text,No,,
mobot31753002262506,89819,28283007,426,Page 409,Text,No,,
mobot31753002262506,89819,28283008,427,Page 410,Text,No,,
mobot31753002262506,89819,28283009,428,Page 411,Text,No,,
mobot31753002262506,89819,28283010,429,Page 412,Text,No,,
mobot31753002262506,89819,28283011,430,Page 413,Text,No,,
mobot31753002262506,89819,28283012,431,Page 414,Text,No,,
mobot31753002262506,89819,28283013,432,Page 415,Text,No,,
mobot31753002262506,89819,28283014,433,Page [416],"Text, Blank",No,,
mobot31753002262506,89819,28283015,434,Page 417,Text,No,,
mobot31753002262506,89819,28283103,435,Page 418,Text,No,,
mobot31753002262506,89819,28283104,436,Page 419,Text,No,,
mobot31753002262506,89819,28283105,437,Page 420,Text,No,,
mobot31753002262506,89819,28283106,438,Page 421,Text,No,,
mobot31753002262506,89819,28283107,439,Page 422,Text,No,,
mobot31753002262506,89819,28283108,440,Page 423,Text,No,,
mobot31753002262506,89819,28283109,441,Page 424,Text,No,,
mobot31753002262506,89819,28283110,442,Page 425,Text,No,,
mobot31753002262506,89819,28283111,443,Page 426,Text,No,,
mobot31753002262506,89819,28283112,444,Page 427,Text,No,,
mobot31753002262506,89819,28283113,445,Page 428,Text,No,,
mobot31753002262506,89819,28283114,446,Page 429,Text,No,,
mobot31753002262506,89819,28283115,447,Page 430,Text,No,,
mobot31753002262506,89819,28283116,448,Page 431,Text,No,,
mobot31753002262506,89819,28283117,449,Page 432,Text,No,,
mobot31753002262506,89819,28283118,450,Page 433,Text,No,,
mobot31753002262506,89819,28283119,451,Page 434,Text,No,,
mobot31753002262506,89819,28283120,452,Page 435,Text,No,,
mobot31753002262506,89819,28283121,453,Page 436,Text,No,,
mobot31753002262506,89819,28283122,454,Page 437,Text,No,,
mobot31753002262506,89819,28283123,455,Page 438,Text,No,,
mobot31753002262506,89819,28283124,456,Page 439,Text,No,,
mobot31753002262506,89819,28283125,457,Page 440,Text,No,,
mobot31753002262506,89819,28283126,458,Page 441,Text,No,,
mobot31753002262506,89819,28283127,459,Page 442,Text,No,,
mobot31753002262506,89819,28283128,460,Page 443,Text,No,,
mobot31753002262506,89819,28283129,461,Page 444,Text,No,,
mobot31753002262506,89819,28283130,462,Page 445,Text,No,,
mobot31753002262506,89819,28283131,463,Page 446,Text,No,,
mobot31753002262506,89819,28283132,464,Page 447,Text,No,,
mobot31753002262506,89819,28283133,465,Page 448,Text,No,,
mobot31753002262506,89819,28283134,466,Page 449,Text,No,,
mobot31753002262506,89819,28283135,467,Page 450,Text,No,,
mobot31753002262506,89819,28283136,468,Page 451,Text,No,,
mobot31753002262506,89819,28283137,469,Page 452,Text,No,,
mobot31753002262506,89819,28283138,470,Page 453,Text,No,,
mobot31753002262506,89819,28283139,471,Page 454,Text,No,,
mobot31753002262506,89819,28283140,472,Page 455,Text,No,,
mobot31753002262506,89819,28283141,473,Page 456,Text,No,,
mobot31753002262506,89819,28283142,474,Page 457,Text,No,,
mobot31753002262506,89819,28283143,475,Page 458,Text,No,,
mobot31753002262506,89819,28283144,476,Page 459,Text,No,,
mobot31753002262506,89819,28283145,477,Page 460,Text,No,,
mobot31753002262506,89819,28283146,478,PLATE 17,"Text, Illustration",Yes,,
mobot31753002262506,89819,28283147,479,PLATE 18,"Text, Illustration",Yes,,
mobot31753002262506,89819,28283148,480,Page 461,Text,No,,
mobot31753002262506,89819,28283149,481,Page 462,Text,No,,
mobot31753002262506,89819,28283150,482,Page 463,Text,No,,
mobot31753002262506,89819,28283151,483,Page 464,Text,No,,
mobot31753002262506,89819,28283152,484,Page 465,Text,No,,
mobot31753002262506,89819,28283153,485,Page 466,Text,No,,
mobot31753002262506,89819,28283154,486,Page 467,Text,No,,
mobot31753002262506,89819,28283155,487,Page 468,Text,No,,
mobot31753002262506,89819,28282776,488,Page 469,Text,No,,
mobot31753002262506,89819,28282777,489,Page 470,Text,No,,
mobot31753002262506,89819,28282778,490,Page 471,Text,No,,
mobot31753002262506,89819,28282779,491,Page 472,Text,No,,
mobot31753002262506,89819,28282780,492,Page 473,Text,No,,
mobot31753002262506,89819,28282781,493,Page 474,Text,No,,
mobot31753002262506,89819,28282782,494,Page 475,Text,No,,
mobot31753002262506,89819,28282783,495,Page 476,Text,No,,
mobot31753002262506,89819,28282784,496,Page 477,Text,No,,
mobot31753002262506,89819,28282785,497,Page 478,Text,No,,
mobot31753002262506,89819,28282786,498,Page 479,Text,No,,
mobot31753002262506,89819,28282787,499,Page 480,Text,No,,
mobot31753002262506,89819,28282788,500,Page 481,"Text, Index",No,,
mobot31753002262506,89819,28282789,501,Page 482,"Text, Index",No,,
mobot31753002262506,89819,28282852,502,Page 483,"Text, Index",No,,
mobot31753002262506,89819,28282853,503,Page 484,"Text, Index",No,,
mobot31753002262506,89819,28282854,504,Page 485,"Text, Index",No,,
mobot31753002262506,89819,28282855,505,Page 486,"Text, Index",No,,
mobot31753002262506,89819,28282856,506,Page 487,"Text, Index",No,,
mobot31753002262506,89819,28282857,507,Page 488,"Text, Index",No,,
mobot31753002262506,89819,28282858,508,Page 489,"Text, Index",No,,
mobot31753002262506,89819,28282859,509,Page 490,"Text, Index",No,,
mobot31753002262506,89819,28282860,510,Page 491,"Text, Index",No,,
mobot31753002262506,89819,28282861,511,Page 492,"Text, Index",No,,
mobot31753002262506,89819,28282862,512,Page 493,"Text, Index",No,,
mobot31753002262506,89819,28282863,513,Page 494,"Text, Index",No,,
mobot31753002262506,89819,28282864,514,Page 495,"Text, Index",No,,
mobot31753002262506,89819,28282865,515,Page 496,"Text, Index",No,,
mobot31753002262506,89819,28282866,516,Page 497,"Text, Index",No,,
mobot31753002262506,89819,28282867,517,Page 498,"Text, Index",No,,
mobot31753002262506,89819,28282868,518,Page 499,"Text, Index",No,,
mobot31753002262506,89819,28282869,519,Page 500,"Text, Index",No,,
mobot31753002262506,89819,28282870,520,Page 501,"Text, Index",No,,
mobot31753002262506,89819,28282871,521,Page 502,"Text, Index",No,,
mobot31753002262506,89819,28282872,522,PLATE 19,"Text, Illustration",Yes,,
mobot31753003499115,89850,28305162,1,,"Title Page, Text",No,,
mobot31753003499115,89850,28305163,2,,"Text, Illustration",Yes,,
mobot31753003499115,89850,28305164,3,,Text,No,,
mobot31753003499115,89850,28305165,4,Page [1],Text,No,,
mobot31753003499115,89850,28305166,5,Page 2,Text,No,,
mobot31753003499115,89850,28305167,6,Page 3,Text,No,,
mobot31753003499115,89850,28305168,7,Page 4,Text,No,,
mobot31753003499115,89850,28305169,8,Page 5,Text,No,,
mobot31753003499115,89850,28305170,9,Page 6,Text,No,,
mobot31753003499115,89850,28305171,10,Page 7,Text,No,,
mobot31753003499115,89850,28305172,11,Page 8,Text,No,,
mobot31753003499115,89850,28305173,12,Page 9,Text,No,,
mobot31753003499115,89850,28305174,13,Page 10,Text,No,,
mobot31753003499115,89850,28305175,14,Page 11,Text,No,,
mobot31753003499115,89850,28305176,15,Page 12,Text,No,,
mobot31753003499115,89850,28305177,16,Page 13,Text,No,,
mobot31753003499115,89850,28305178,17,Page 14,Text,No,,
mobot31753003499115,89850,28305179,18,Page 15,Text,No,,
mobot31753003499115,89850,28305180,19,Page 16,Text,No,,
mobot31753003499115,89850,28305181,20,Page 17,Text,No,,
mobot31753003499115,89850,28305182,21,Page 18,Text,No,,
mobot31753003499115,89850,28305183,22,Page 19,Text,No,,
mobot31753003499115,89850,28305184,23,Page 20,Text,No,,
mobot31753003499115,89850,28305185,24,Page 21,Text,No,,
mobot31753003499115,89850,28305186,25,Page 22,Text,No,,
mobot31753003499115,89850,28305187,26,Page 23,Text,No,,
mobot31753003499115,89850,28305188,27,Page 24,Text,No,,
mobot31753003499115,89850,28305189,28,Page 25,Text,No,,
mobot31753003499115,89850,28305190,29,Page 26,Text,No,,
mobot31753003499115,89850,28305191,30,Page 27,Text,No,,
mobot31753003499115,89850,28305192,31,Page 28,Text,No,,
mobot31753003499115,89850,28305193,32,Page 29,Text,No,,
mobot31753003499115,89850,28305194,33,Page 30,Text,No,,
mobot31753003499115,89850,28305195,34,Page 31,Text,No,,
mobot31753003499115,89850,28305196,35,Page 32,Text,No,,
mobot31753003499115,89850,28305197,36,Page 33,Text,No,,
mobot31753003499115,89850,28305198,37,Page 34,Text,No,,
mobot31753003499115,89850,28305199,38,Page 35,Text,No,,
mobot31753003499115,89850,28305200,39,Page 36,Text,No,,
mobot31753003499115,89850,28305201,40,Page 37,Text,No,,
mobot31753003499115,89850,28305202,41,Page 38,Text,No,,
mobot31753003499115,89850,28305203,42,Page 39,Text,No,,
mobot31753003499115,89850,28305204,43,Page 40,Text,No,,
mobot31753003499115,89850,28305205,44,Page 41,Text,No,,
mobot31753003499115,89850,28305206,45,Page 42,Text,No,,
mobot31753003499115,89850,28305207,46,Page 43,Text,No,,
mobot31753003499115,89850,28305208,47,Page 44,Text,No,,
mobot31753003499115,89850,28305209,48,Page 45,Text,No,,
mobot31753003499115,89850,28305210,49,Page 46,Text,No,,
mobot31753003499115,89850,28305211,50,Page 47,Text,No,,
mobot31753003499115,89850,28305212,51,Page 48,Text,No,,
mobot31753003499115,89850,28305213,52,Page 49,Text,No,,
mobot31753003499115,89850,28305214,53,Page 50,Text,No,,
mobot31753003499115,89850,28305215,54,Page 51,Text,No,,
mobot31753003499115,89850,28305216,55,Page 52,Text,No,,
mobot31753003499115,89850,28305217,56,,Text,No,,
mobot31753003499115,89850,28305218,57,Page 53,Text,No,,
mobot31753003499115,89850,28305219,58,Page 54,Text,No,,
mobot31753003499115,89850,28305220,59,Page 55,Text,No,,
mobot31753003499115,89850,28305221,60,Page 56,Text,No,,
mobot31753003499115,89850,28305222,61,Page 57,Text,No,,
mobot31753003499115,89850,28305223,62,Page 58,Text,No,,
mobot31753003499115,89850,28305224,63,Page 59,Text,No,,
mobot31753003499115,89850,28305225,64,Page 60,Text,No,,
mobot31753003499115,89850,28305226,65,Page 61,Text,No,,
mobot31753003499115,89850,28305227,66,Page 62,Text,No,,
mobot31753003499115,89850,28305228,67,Page 63,Text,No,,
mobot31753003499115,89850,28305229,68,Page 64,Text,No,,
mobot31753003499115,89850,28305230,69,Page 65,Text,No,,
mobot31753003499115,89850,28305231,70,Page 66,Text,No,,
mobot31753003499115,89850,28305232,71,Page 67,Text,No,,
mobot31753003499115,89850,28305233,72,Page 68,Text,No,,
mobot31753003499115,89850,28305234,73,Page 69,Text,No,,
mobot31753003499115,89850,28305235,74,Page 70,Text,No,,
mobot31753003499115,89850,28305236,75,Page 71,Text,No,,
mobot31753003499115,89850,28305237,76,Page 72,Text,No,,
mobot31753003499115,89850,28305238,77,Page 73,Text,No,,
mobot31753003499115,89850,28305239,78,Page 74,Text,No,,
mobot31753003499115,89850,28305240,79,Page 75,Text,No,,
mobot31753003499115,89850,28305241,80,Page 76,Text,No,,
mobot31753003499115,89850,28305242,81,Page 77,Text,No,,
mobot31753003499115,89850,28305243,82,Page 78,Text,No,,
mobot31753003499115,89850,28305244,83,Page 79,Text,No,,
mobot31753003499115,89850,28305245,84,Page 80,Text,No,,
mobot31753003499115,89850,28305246,85,Page 81,Text,No,,
mobot31753003499115,89850,28305247,86,Page 82,Text,No,,
mobot31753003499115,89850,28305248,87,Page 83,Text,No,,
mobot31753003499115,89850,28305249,88,Page 84,Text,No,,
mobot31753003499115,89850,28305250,89,Page 85,Text,No,,
mobot31753003499115,89850,28305251,90,Page 86,Text,No,,
mobot31753003499115,89850,28305252,91,Page 87,Text,No,,
mobot31753003499115,89850,28305253,92,Page 88,Text,No,,
mobot31753003499115,89850,28305254,93,Page 89,Text,No,,
mobot31753003499115,89850,28305255,94,Page 90,Text,No,,
mobot31753003499115,89850,28305256,95,Page 91,Text,No,,
mobot31753003499115,89850,28305257,96,Page 92,Text,No,,
mobot31753003499115,89850,28305258,97,Page 93,Text,No,,
mobot31753003499115,89850,28305259,98,Page 94,Text,No,,
mobot31753003499115,89850,28305260,99,Page 95,Text,No,,
mobot31753003499115,89850,28305261,100,Page 96,Text,No,,
mobot31753003499115,89850,28305262,101,Page 97,Text,No,,
mobot31753003499115,89850,28305263,102,Page 98,Text,No,,
mobot31753003499115,89850,28305264,103,Page 99,Text,No,,
mobot31753003499115,89850,28305265,104,Page 100,Text,No,,
mobot31753003499115,89850,28305266,105,Page 101,Text,No,,
mobot31753003499115,89850,28305267,106,Page 102,Text,No,,
mobot31753003499115,89850,28305268,107,Page 103,Text,No,,
mobot31753003499115,89850,28305269,108,Page 104,Text,No,,
mobot31753003499115,89850,28305270,109,Page 105,Text,No,,
mobot31753003499115,89850,28305271,110,Page 106,Text,No,,
mobot31753003499115,89850,28305272,111,Page 107,Text,No,,
mobot31753003499115,89850,28305273,112,Page 108,Text,No,,
mobot31753003499115,89850,28305274,113,Page 109,Text,No,,
mobot31753003499115,89850,28305275,114,Page 110,Text,No,,
mobot31753003499115,89850,28305276,115,Page 111,Text,No,,
