Internet Archive ID,BHL Item ID,BHL Page ID,Sequence,Page Number,Page Type,Has Illustration,"Has Illustration
(Manual Check)",Notes
mobot31753002318076,104355,33426847,1154,Page [1505],Text,No,,
mobot31753002318076,104355,33426848,1155,Page [1506],Text,No,,
mobot31753002318076,104355,33426849,1156,Page [1507],Text,No,,
mobot31753002318076,104355,33426850,1157,Page [1508],Text,No,,
mobot31753002318076,104355,33426851,1158,Page [1509],Text,No,,
mobot31753002318076,104355,33426852,1159,Page [1510],Text,No,,
mobot31753002318076,104355,33426853,1160,Page [1511],Text,No,,
mobot31753002318076,104355,33426854,1161,Page [1512],Text,No,,
mobot31753002318076,104355,33426855,1162,Page [1513],Text,No,,
mobot31753002318076,104355,33426856,1163,Page [1514],Text,No,,
mobot31753002318076,104355,33426857,1164,Page [1515],Text,No,,
mobot31753002318076,104355,33426858,1165,Page [1516],Text,No,,
mobot31753002318076,104355,33426859,1166,Page [1517],Text,No,,
mobot31753002318076,104355,33426860,1167,Page [1518],Text,No,,
mobot31753002318076,104355,33426861,1168,Page [1519],Text,No,,
mobot31753002318076,104355,33426862,1169,Page [1520],Text,No,,
mobot31753002318076,104355,33426863,1170,Page [1521],Text,No,,
mobot31753002318076,104355,33426864,1171,Page [1522],Text,No,,
mobot31753002318076,104355,33426865,1172,Page [1523],Text,No,,
mobot31753002318076,104355,33426866,1173,Page [1524],Text,No,,
mobot31753002318076,104355,33426867,1174,Page [1525],Text,No,,
mobot31753002318076,104355,33426868,1175,Page [1526],Text,No,,
mobot31753002318076,104355,33426869,1176,Page [1527],Text,No,,
mobot31753002318076,104355,33426870,1177,Page [1528],Text,No,,
mobot31753002318076,104355,33426871,1178,Page [1529],Text,No,,
mobot31753002318076,104355,33426872,1179,Page [1530],Text,No,,
mobot31753002318076,104355,33426873,1180,Page [1531],Text,No,,
mobot31753002318076,104355,33426874,1181,Page [1532],Text,No,,
mobot31753002318076,104355,33426875,1182,Page [1533],Text,No,,
mobot31753002318076,104355,33426876,1183,Page [1534],Text,No,,
mobot31753002318076,104355,33426877,1184,Page [1535],Text,No,,
mobot31753002318076,104355,33426878,1185,Page [1536],Text,No,,
mobot31753002318076,104355,33426879,1186,Page [1537],Text,No,,
mobot31753002318076,104355,33426880,1187,Page [1538],Text,No,,
mobot31753002318076,104355,33426881,1188,Page [1539],Text,No,,
mobot31753002318076,104355,33426882,1189,Page [1540],Text,No,,
mobot31753002318076,104355,33426883,1190,Page [1541],Text,No,,
mobot31753002318076,104355,33426884,1191,Page [1542],Text,No,,
mobot31753002318076,104355,33426885,1192,Page [1543],Text,No,,
mobot31753002318076,104355,33426886,1193,Page [1544],Text,No,,
mobot31753002318076,104355,33426887,1194,Page [1545],Text,No,,
mobot31753002318076,104355,33426888,1195,Page [1546],Text,No,,
mobot31753002318076,104355,33426889,1196,Page [1547],Text,No,,
mobot31753002318076,104355,33426890,1197,Page [1548],Text,No,,
mobot31753003648760,104581,33524696,1,,Cover,No,,
mobot31753003648760,104581,33524697,2,,Text,No,,
mobot31753003648760,104581,33524698,3,,Blank,No,,
mobot31753003648760,104581,33524699,4,,Blank,No,,
mobot31753003648760,104581,33524700,5,,Title Page,No,,
mobot31753003648760,104581,33524701,6,,Blank,No,,
mobot31753003648760,104581,33524702,7,,Index,No,,
mobot31753003648760,104581,33524703,8,,Blank,No,,
mobot31753003648760,104581,33524704,9,,Blank,No,,
mobot31753003648760,104581,33524705,10,,Title Page,No,,
mobot31753003648760,104581,33524706,11,,Blank,No,,
mobot31753003648760,104581,33524707,12,,Title Page,No,,
mobot31753003648760,104581,33524708,13,,Blank,No,,
mobot31753003648760,104581,33524709,14,Page 1,Text,No,,
mobot31753003648760,104581,33524710,15,Page 2,Text,No,,
mobot31753003648760,104581,33524711,16,Page 3,Text,No,,
mobot31753003648760,104581,33524712,17,Page 4,Text,No,,
mobot31753003648760,104581,33524713,18,Page 5,Text,No,,
mobot31753003648760,104581,33524714,19,Page 6,Text,No,,
mobot31753003648760,104581,33524715,20,Page 7,Text,No,,
mobot31753003648760,104581,33524716,21,Page 8,Text,No,,
mobot31753003648760,104581,33524717,22,Page 9,Text,No,,
mobot31753003648760,104581,33524718,23,Page 10,Text,No,,
mobot31753003648760,104581,33524719,24,Page 11,Text,No,,
mobot31753003648760,104581,33524720,25,Page 12,Text,No,,
mobot31753003648760,104581,33524721,26,Page 13,Text,No,,
mobot31753003648760,104581,33524722,27,Page 14,Text,No,,
mobot31753003648760,104581,33524723,28,Page 15,Text,No,,
mobot31753003648760,104581,33524724,29,Page 16,Text,No,,
mobot31753003648760,104581,33524725,30,Page 17,Text,No,,
mobot31753003648760,104581,33524726,31,Page 18,Text,No,,
mobot31753003648760,104581,33524727,32,Page 19,Text,No,,
mobot31753003648760,104581,33524728,33,Page 20,Text,No,,
mobot31753003648760,104581,33524729,34,Page 21,Text,No,,
mobot31753003648760,104581,33524730,35,Page 22,Text,No,,
mobot31753003648760,104581,33524731,36,Page 23,Text,No,,
mobot31753003648760,104581,33524732,37,Page 24,Text,No,,
mobot31753003648760,104581,33524733,38,Page 25,Text,No,,
mobot31753003648760,104581,33524734,39,Page 26,Text,No,,
mobot31753003648760,104581,33524735,40,Page 27,Text,No,,
mobot31753003648760,104581,33524736,41,Page 28,Text,No,,
mobot31753003648760,104581,33524737,42,Page 29,Text,No,,
mobot31753003648760,104581,33524738,43,Page 30,Text,No,,
mobot31753003648760,104581,33524739,44,Page 31,Text,No,,
mobot31753003648760,104581,33524740,45,Page 32,Text,No,,
mobot31753003648760,104581,33524741,46,Page 33,Text,No,,
mobot31753003648760,104581,33524742,47,Page [33],Table of Contents,No,,
mobot31753003648760,104581,33524743,48,"Page XII, Nr. 1",Illustration,Yes,,
mobot31753003648760,104581,33524744,49,,Blank,No,,
mobot31753003648760,104581,33524745,50,,Blank,No,,
mobot31753003648760,104581,33524746,51,,Blank,No,,
mobot31753003648760,104581,33524747,52,,Title Page,No,,
mobot31753003648760,104581,33524748,53,,Blank,No,,
mobot31753003648760,104581,33524749,54,Page [1],Title Page,No,,
mobot31753003648760,104581,33524750,55,Page [2],Blank,No,,
mobot31753003648760,104581,33524751,56,Page [3],Text,No,,
mobot31753003648760,104581,33524752,57,Page 4,Text,No,,
mobot31753003648760,104581,33524753,58,Page 5,Text,No,,
mobot31753003648760,104581,33524754,59,Page 6,Illustration,Yes,,
mobot31753003648760,104581,33524755,60,Page 7,Illustration,Yes,,
mobot31753003648760,104581,33524756,61,Page 8,Text,No,,
mobot31753003648760,104581,33524757,62,Page 9,Text,No,,
mobot31753003648760,104581,33524758,63,Page 10,Text,No,,
mobot31753003648760,104581,33524759,64,Page 11,Text,No,,
mobot31753003648760,104581,33524760,65,Page 12,Text,No,,
mobot31753003648760,104581,33524761,66,Page 13,Illustration,Yes,,
mobot31753003648760,104581,33524762,67,Page 14,Text,No,,
mobot31753003648760,104581,33524763,68,Page 15,Text,No,,
mobot31753003648760,104581,33524764,69,Page 16,Text,No,,
mobot31753003648760,104581,33524765,70,Page 17,Text,No,,
mobot31753003648760,104581,33524766,71,Page 18,Text,No,,
mobot31753003648760,104581,33524767,72,Page 19,Illustration,Yes,,
mobot31753003648760,104581,33524768,73,Page 20,Illustration,Yes,,
mobot31753003648760,104581,33524769,74,Page 21,Illustration,Yes,,
mobot31753003648760,104581,33524770,75,Page 22,Illustration,Yes,,
mobot31753003648760,104581,33524771,76,Page 23,Illustration,Yes,,
mobot31753003648760,104581,33524772,77,Page 24,Illustration,Yes,,
mobot31753003648760,104581,33524773,78,Page 25,Illustration,Yes,,
mobot31753003648760,104581,33524774,79,Page 26,Illustration,Yes,,
mobot31753003648760,104581,33524775,80,Page 27,Illustration,Yes,,
mobot31753003648760,104581,33524776,81,Page 28,Text,No,,
mobot31753003648760,104581,33524777,82,Page 29,Text,No,,
mobot31753003648760,104581,33524778,83,Page 30,Text,No,,
mobot31753003648760,104581,33524779,84,Nr. 2,Illustration,Yes,,
mobot31753003648760,104581,33524780,85,,Blank,No,,
mobot31753003648760,104581,33524781,86,,Blank,No,,
mobot31753003648760,104581,33524782,87,,Blank,No,,
mobot31753003648760,104581,33524783,88,,Title Page,No,,
mobot31753003648760,104581,33524784,89,,Blank,No,,
mobot31753003648760,104581,33524785,90,,Title Page,No,,
mobot31753003648760,104581,33524786,91,Page [1],Title Page,No,,
mobot31753003648760,104581,33524787,92,Page [2],Blank,No,,
mobot31753003648760,104581,33524788,93,Page [3],Text,No,,
mobot31753003648760,104581,33524789,94,Page 4,Text,No,,
mobot31753003648760,104581,33524790,95,Page 5,Text,No,,
mobot31753003648760,104581,33524791,96,Page 6,Text,No,,
mobot31753003648760,104581,33524792,97,Page 7,Text,No,,
mobot31753003648760,104581,33524793,98,Page 8,Text,No,,
mobot31753003648760,104581,33524794,99,Page 9,Text,No,,
mobot31753003648760,104581,33524795,100,Page 10,Text,No,,
mobot31753003648760,104581,33524796,101,Page 11,Text,No,,
mobot31753003648760,104581,33524797,102,Page 12,Text,No,,
mobot31753003648760,104581,33524798,103,Page 13,Text,No,,
mobot31753003648760,104581,33524799,104,Page 14,Text,No,,
mobot31753003648760,104581,33524800,105,Page 15,Text,No,,
mobot31753003648760,104581,33524801,106,Page 16,Text,No,,
mobot31753003648760,104581,33524802,107,Page 17,Text,No,,
mobot31753003648760,104581,33524803,108,Page 18,Text,No,,
mobot31753003648760,104581,33524804,109,Page 19,Text,No,,
mobot31753003648760,104581,33524805,110,Page 20,Text,No,,
mobot31753003648760,104581,33524806,111,Page 21,Text,No,,
mobot31753003648760,104581,33524807,112,Page 22,Text,No,,
mobot31753003648760,104581,33524808,113,Page 23,Illustration,Yes,,
mobot31753003648760,104581,33524809,114,Page 24,Illustration,Yes,,
mobot31753003648760,104581,33524810,115,Page 25,Illustration,Yes,,
mobot31753003648760,104581,33524811,116,Page 26,Text,No,,
mobot31753003648760,104581,33524812,117,Page 27,Text,No,,
mobot31753003648760,104581,33524813,118,Page 28,Text,No,,
mobot31753003648760,104581,33524814,119,Page 29,Text,No,,
mobot31753003648760,104581,33524815,120,Page 30,Text,No,,
mobot31753003648760,104581,33524816,121,Page 31,Text,No,,
mobot31753003648760,104581,33524817,122,Page 32,Text,No,,
mobot31753003648760,104581,33524818,123,Page 33,Text,No,,
mobot31753003648760,104581,33524819,124,Page 34,Text,No,,
mobot31753003648760,104581,33524820,125,Page 35,Text,No,,
mobot31753003648760,104581,33524821,126,Page 36,Text,No,,
mobot31753003648760,104581,33524822,127,Page 37,Text,No,,
mobot31753003648760,104581,33524823,128,Page 38,Text,No,,
mobot31753003648760,104581,33524824,129,Page 39,Text,No,,
mobot31753003648760,104581,33524825,130,Page 40,Text,No,,
mobot31753003648760,104581,33524826,131,Page 41,Text,No,,
mobot31753003648760,104581,33524827,132,Page 42,Text,No,,
mobot31753003648760,104581,33524828,133,Page 43,Text,No,,
mobot31753003648760,104581,33524829,134,Page 44,Text,No,,
mobot31753003648760,104581,33524830,135,Page 45,Text,No,,
mobot31753003648760,104581,33524831,136,Page 46,Illustration,Yes,,
mobot31753003648760,104581,33524832,137,Page 47,Text,No,,
mobot31753003648760,104581,33524833,138,Page 48,Text,No,,
mobot31753003648760,104581,33524834,139,Page 49,Text,No,,
mobot31753003648760,104581,33524835,140,Page 50,Text,No,,
mobot31753003648760,104581,33524836,141,Page 51,Text,No,,
mobot31753003648760,104581,33524837,142,Page 52,Text,No,,
mobot31753003648760,104581,33524838,143,Page 53,Text,No,,
mobot31753003648760,104581,33524839,144,Page 54,Text,No,,
mobot31753003648760,104581,33524840,145,Page 55,Illustration,Yes,,
mobot31753003648760,104581,33524841,146,Page 56,Illustration,Yes,,
mobot31753003648760,104581,33524842,147,Page 57,Text,No,,
mobot31753003648760,104581,33524843,148,Page 58,Text,No,,
mobot31753003648760,104581,33524844,149,Nr. 3,Illustration,Yes,,
mobot31753003648760,104581,33524845,150,,Blank,No,,
mobot31753003648760,104581,33524846,151,,Blank,No,,
mobot31753003648760,104581,33524847,152,,Blank,No,,
mobot31753003648760,104581,33524848,153,,Title Page,No,,
mobot31753003648760,104581,33524849,154,,Blank,No,,
mobot31753003648760,104581,33524850,155,Page [1],Title Page,No,,
mobot31753003648760,104581,33524851,156,Page [2],Blank,No,,
mobot31753003648760,104581,33524852,157,Page [3],Text,No,,
mobot31753003648760,104581,33524853,158,Page 4,Illustration,Yes,,
mobot31753003648760,104581,33524854,159,Page 5,Illustration,Yes,,
mobot31753003648760,104581,33524855,160,Page 6,Text,No,,
mobot31753003648760,104581,33524856,161,Page 7,Text,No,,
mobot31753003648760,104581,33524857,162,Page 8,Text,No,,
mobot31753003648760,104581,33524858,163,Page 9,Text,No,,
mobot31753003648760,104581,33524859,164,Page 10,Text,No,,
mobot31753003648760,104581,33524860,165,Page 11,Illustration,Yes,,
mobot31753003648760,104581,33524861,166,Page 12,Illustration,Yes,,
mobot31753003648760,104581,33524862,167,Page 13,Text,No,,
mobot31753003648760,104581,33524863,168,,Blank,No,,
mobot31753003648760,104581,33524864,169,,Blank,No,,
mobot31753003648760,104581,33524865,170,,Blank,No,,
mobot31753003648760,104581,33524866,171,,Title Page,No,,
mobot31753003648760,104581,33524867,172,,Blank,No,,
mobot31753003648760,104581,33524868,173,,Blank,No,,
mobot31753003648760,104581,33524869,174,,Blank,No,,
mobot31753003648760,104581,33524870,175,,Blank,No,,
mobot31753003648760,104581,33524871,176,,Blank,No,,
mobot31753003648760,104581,33524872,177,,Blank,No,,
mobot31753003648760,104581,33524873,178,,Blank,No,,
mobot31753003648760,104581,33524874,179,,Blank,No,,
mobot31753003648760,104581,33524875,180,,Cover,No,,
mobot31753002090303,105105,33682915,1,Page [I],Title Page,No,,
mobot31753002090303,105105,33682916,2,Page [II],Text,No,,
mobot31753002090303,105105,33682917,3,Page [III],Index,No,,
mobot31753002090303,105105,33682918,4,Page IV,Index,No,,
mobot31753002090303,105105,33682919,5,Page [V],Index,No,,
mobot31753002090303,105105,33682920,6,Page VI,Index,No,,
mobot31753002090303,105105,33682921,7,Page VII,Index,No,,
mobot31753002090303,105105,33682922,8,Page VIII,Index,No,,
mobot31753002090303,105105,33682923,9,Page IX,Index,No,,
mobot31753002090303,105105,33682924,10,Page X,Index,No,,
mobot31753002090303,105105,33682925,11,Page XI,Index,No,,
mobot31753002090303,105105,33682926,12,Page XII,Index,No,,
mobot31753002090303,105105,33682927,13,Page XIII,Index,No,,
mobot31753002090303,105105,33682928,14,Page XIV,Index,No,,
mobot31753002090303,105105,33682929,15,,Table of Contents,No,,
mobot31753002090303,105105,33682930,16,,Blank,No,,
mobot31753002090303,105105,33682931,17,"Page 1, Page 2",Text,No,,
mobot31753002090303,105105,33682932,18,"Page 3, Page 4",Text,No,,
mobot31753002090303,105105,33682933,19,"Page 5, Page 6",Text,No,,
mobot31753002090303,105105,33682934,20,"Page 7, Page 8",Text,No,,
mobot31753002090303,105105,33682935,21,"Page 9, Page 10",Text,No,,
mobot31753002090303,105105,33682936,22,"Page 11, Page 12",Text,No,,
mobot31753002090303,105105,33682937,23,"Page 13, Page 14",Text,No,,
mobot31753002090303,105105,33682938,24,"Page 15, Page 16",Text,No,,
mobot31753002090303,105105,33682939,25,"Page 17, Page 18",Text,No,,
mobot31753002090303,105105,33682940,26,"Page 19, Page 20",Text,No,,
mobot31753002090303,105105,33682941,27,"Page 21, Page 22",Text,No,,
mobot31753002090303,105105,33682942,28,"Page 23, Page 24",Text,No,,
mobot31753002090303,105105,33682943,29,"Page 25, Page 26",Text,No,,
mobot31753002090303,105105,33682944,30,"Page 27, Page 28",Text,No,,
mobot31753002090303,105105,33682945,31,"Page 29, Page 30",Text,No,,
mobot31753002090303,105105,33682946,32,"Page 31, Page 32",Text,No,,
mobot31753002090303,105105,33682947,33,"Page 33, Page 34",Text,No,,
mobot31753002090303,105105,33925206,34,"Page 35, Page 36",Text,No,,
mobot31753002090303,105105,33925207,35,"Page 37, Page 38",Text,No,,
mobot31753002090303,105105,33682948,36,"Page 39, Page 40",Text,No,,
mobot31753002090303,105105,33682949,37,"Page 41, Page 42",Text,No,,
mobot31753002090303,105105,33682950,38,"Page 43, Page 44",Text,No,,
mobot31753002090303,105105,33682951,39,"Page 45, Page 46",Text,No,,
mobot31753002090303,105105,33682952,40,"Page 47, Page 48",Text,No,,
mobot31753002090303,105105,33682953,41,"Page 49, Page 50",Blank,No,,
mobot31753002090303,105105,33682954,42,"Page 51, Page 52",Blank,No,,
mobot31753002090303,105105,33682955,43,,Table of Contents,No,,
mobot31753002090303,105105,33682956,44,,Blank,No,,
mobot31753002090303,105105,33682957,45,"Page 53, Page 54",Text,No,,
mobot31753002090303,105105,33682958,46,"Page 55, Page 56",Text,No,,
mobot31753002090303,105105,33682959,47,"Page 57, Page 58",Text,No,,
mobot31753002090303,105105,33682960,48,"Page 59, Page 60",Text,No,,
mobot31753002090303,105105,33682961,49,"Page 61, Page 62",Text,No,,
mobot31753002090303,105105,33682962,50,"Page 63, Page 64",Text,No,,
mobot31753002090303,105105,33682963,51,"Page 65, Page 66",Text,No,,
mobot31753002090303,105105,33682964,52,"Page 67, Page 68",Text,No,,
mobot31753002090303,105105,33682965,53,"Page 69, Page 70",Text,No,,
mobot31753002090303,105105,33682966,54,"Page 71, Page 72",Text,No,,
mobot31753002090303,105105,33682967,55,"Page 73, Page 74",Text,No,,
mobot31753002090303,105105,33682968,56,"Page 75, Page 76",Text,No,,
mobot31753002090303,105105,33682969,57,"Page 77, Page 78",Text,No,,
mobot31753002090303,105105,33682970,58,"Page 79, Page 80",Text,No,,
mobot31753002090303,105105,33682971,59,"Page 81, Page 82",Text,No,,
mobot31753002090303,105105,33682972,60,"Page 83, Page 84",Text,No,,
mobot31753002090303,105105,33682973,61,"Page 85, Page 86",Text,No,,
mobot31753002090303,105105,33682974,62,"Page 87, Page 88",Text,No,,
mobot31753002090303,105105,33682975,63,"Page 89, Page 90",Text,No,,
mobot31753002090303,105105,33682976,64,"Page 91, Page 92",Text,No,,
mobot31753002090303,105105,33682977,65,"Page 93, Page 94",Text,No,,
mobot31753002090303,105105,33682978,66,"Page 95, Page 96",Text,No,,
mobot31753002090303,105105,33682979,67,"Page 97, Page 98",Text,No,,
